,Date,Frame,Movement,Camera_Position_x,Camera_Position_y,Camera_Position_z,Camera_Rotation_x,Camera_Rotation_y,Camera_Rotation_z,Camera_Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
3474,06/27/2023 22:15:15.147069,3665,moving,0.21,1.34,-0.04,-0.13241,0.59698,0.07877,0.78732,0.2,1.34,-0.01,-0.11576,0.68588,0.11188,0.70968,341.47,88.05,0.0,0.95,0.32,0.03,0.03,0.0,-1.0,-0.32,0.95,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.11819,0.67635,0.11126,0.71848,341.32,86.54,0.0,0.95,0.32,0.06,0.06,0.0,-1.0,-0.32,0.95,-0.02,TrackingSpace,0.9980469,3.12,2.09,0.08,-0.13237,0.59695,0.07885,0.78735,2.4536096460682364,2.0957421965703533,0.06141805154744771,1.0,0.0,-2.91,-0.7499999999999998,-0.12,-2.2436096460682364,-0.7557421965703532,-0.10641805154744771,4.169401844910808,0.5146177580859138
3475,06/27/2023 22:15:15.160868,3666,moving,0.21,1.34,-0.04,-0.13244,0.59704,0.07872,0.78728,0.2,1.34,-0.01,-0.11479,0.68441,0.11042,0.71149,341.67,87.78,0.0,0.95,0.31,0.04,0.04,0.0,-1.0,-0.31,0.95,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.11794,0.67174,0.10957,0.72309,341.47,85.78,0.0,0.95,0.32,0.07,0.07,0.0,-1.0,-0.32,0.95,-0.02,TrackingSpace,0.9980469,3.12,2.09,0.08,-0.1324,0.59697,0.07877,0.78733,2.3221922461826274,2.040422731763945,0.07747756465758417,1.0,0.0,-2.91,-0.7499999999999998,-0.12,-2.1121922461826275,-0.7004227317639449,-0.12247756465758416,3.9838800479315593,0.4424523316781135
3476,06/27/2023 22:15:15.174422,3667,moving,0.21,1.34,-0.04,-0.13243,0.59698,0.07874,0.78732,0.2,1.34,-0.01,-0.11479,0.68441,0.11042,0.71149,341.67,87.78,0.0,0.95,0.31,0.04,0.04,0.0,-1.0,-0.31,0.95,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.11794,0.67174,0.10957,0.72309,341.47,85.78,0.0,0.95,0.32,0.07,0.07,0.0,-1.0,-0.32,0.95,-0.02,TrackingSpace,0.9980469,3.13,2.08,0.08,-0.13244,0.59702,0.07871,0.7873,2.3221922461826274,2.040422731763945,0.07747756465758417,1.0,0.0,-2.92,-0.74,-0.12,-2.1121922461826275,-0.7004227317639449,-0.12247756465758416,4.21120565706361,0.4476754023342144
3477,06/27/2023 22:15:15.188685,3668,moving,0.21,1.34,-0.04,-0.13238,0.59694,0.07879,0.78735,0.2,1.34,-0.01,-0.1106,0.68465,0.10627,0.71255,342.35,87.71,0.0,0.95,0.3,0.04,0.04,0.0,-1.0,-0.3,0.95,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.11364,0.67201,0.10547,0.72413,342.16,85.72,0.0,0.95,0.31,0.07,0.07,0.0,-1.0,-0.31,0.95,-0.02,TrackingSpace,0.9980469,3.13,2.07,0.08,-0.13241,0.59697,0.07874,0.78734,2.3194074514061906,2.017294871269718,0.07731576306249632,1.0,0.0,-2.92,-0.7299999999999998,-0.12,-2.1094074514061907,-0.6772948712697178,-0.12231576306249632,3.8613182243846733,0.44547459104532383
3478,06/27/2023 22:15:15.202602,3669,moving,0.21,1.34,-0.04,-0.13233,0.59687,0.07885,0.78741,0.2,1.34,-0.01,-0.1106,0.68465,0.10627,0.71255,342.35,87.71,0.0,0.95,0.3,0.04,0.04,0.0,-1.0,-0.3,0.95,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.11364,0.67201,0.10547,0.72413,342.16,85.72,0.0,0.95,0.31,0.07,0.07,0.0,-1.0,-0.31,0.95,-0.02,TrackingSpace,0.9980469,3.13,2.07,0.08,-0.13239,0.59693,0.07878,0.78737,2.3194074514061906,2.017294871269718,0.07731576306249632,1.0,0.0,-2.92,-0.7299999999999998,-0.12,-2.1094074514061907,-0.6772948712697178,-0.12231576306249632,3.8613182243846733,0.44547459104532383
3479,06/27/2023 22:15:15.216770,3670,moving,0.21,1.34,-0.04,-0.1323,0.59683,0.07882,0.78745,0.2,1.34,-0.01,-0.1106,0.68465,0.10627,0.71255,342.35,87.71,0.0,0.95,0.3,0.04,0.04,0.0,-1.0,-0.3,0.95,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.11364,0.67201,0.10547,0.72413,342.16,85.72,0.0,0.95,0.31,0.07,0.07,0.0,-1.0,-0.31,0.95,-0.02,TrackingSpace,0.9980469,3.13,2.06,0.08,-0.13234,0.59687,0.07883,0.78741,2.3194074514061906,2.017294871269718,0.07731576306249632,1.0,0.0,-2.92,-0.72,-0.12,-2.1094074514061907,-0.6772948712697178,-0.12231576306249632,4.040926363481896,0.4460458396811349
3480,06/27/2023 22:15:15.230471,3671,moving,0.21,1.34,-0.04,-0.13226,0.59682,0.07882,0.78746,0.2,1.34,-0.01,-0.10527,0.69544,0.10412,0.70317,342.97,89.37,0.0,0.96,0.29,0.01,0.01,0.0,-1.0,-0.29,0.96,0.0,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.10799,0.68446,0.10359,0.71352,342.79,87.62,0.0,0.95,0.3,0.04,0.04,0.0,-1.0,-0.3,0.96,-0.01,TrackingSpace,0.9980469,3.13,2.06,0.08,-0.13229,0.59684,0.07883,0.78744,2.179966726736291,1.948541044845984,0.006609787689346708,1.0,0.0,-2.92,-0.72,-0.12,-1.969966726736291,-0.6085410448459838,-0.05160978768934671,3.420767300153119,2.4050764816489885
3481,06/27/2023 22:15:15.244404,3672,moving,0.21,1.34,-0.04,-0.13224,0.59681,0.07876,0.78748,0.2,1.34,-0.01,-0.10527,0.69544,0.10412,0.70317,342.97,89.37,0.0,0.96,0.29,0.01,0.01,0.0,-1.0,-0.29,0.96,0.0,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.10799,0.68446,0.10359,0.71352,342.79,87.62,0.0,0.95,0.3,0.04,0.04,0.0,-1.0,-0.3,0.96,-0.01,TrackingSpace,0.9980469,3.13,2.05,0.08,-0.13225,0.59682,0.07882,0.78746,2.179966726736291,1.948541044845984,0.006609787689346708,1.0,0.0,-2.92,-0.7099999999999997,-0.12,-1.969966726736291,-0.6085410448459838,-0.05160978768934671,3.600689341848767,2.414229173295501
3482,06/27/2023 22:15:15.258032,3673,moving,0.21,1.34,-0.04,-0.13226,0.59677,0.07872,0.78751,0.2,1.34,-0.01,-0.09444,0.69563,0.09305,0.70606,344.76,89.15,0.0,0.96,0.26,0.01,0.01,0.0,-1.0,-0.26,0.96,0.0,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09689,0.68473,0.09262,0.71636,344.59,87.41,0.0,0.96,0.27,0.04,0.05,0.0,-1.0,-0.27,0.96,-0.01,TrackingSpace,0.9980469,3.14,2.04,0.08,-0.13226,0.59679,0.07876,0.78749,2.3078254442393913,1.9191499046783977,0.009818888968181325,1.0,0.0,-2.93,-0.7,-0.12,-2.0978254442393913,-0.5791499046783977,-0.05481888896818132,2.1645801190295644,2.300117734822417
3483,06/27/2023 22:15:15.272206,3674,moving,0.21,1.34,-0.04,-0.13224,0.59678,0.07872,0.78751,0.2,1.34,-0.01,-0.09444,0.69563,0.09305,0.70606,344.76,89.15,0.0,0.96,0.26,0.01,0.01,0.0,-1.0,-0.26,0.96,0.0,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09689,0.68473,0.09262,0.71636,344.59,87.41,0.0,0.96,0.27,0.04,0.05,0.0,-1.0,-0.27,0.96,-0.01,TrackingSpace,0.9980469,3.14,2.04,0.09,-0.13226,0.59677,0.07873,0.78751,2.3078254442393913,1.9191499046783977,0.009818888968181325,1.0,0.0,-2.93,-0.7,-0.13,-2.0978254442393913,-0.5791499046783977,-0.05481888896818132,2.244835977402783,2.634510390228873
3484,06/27/2023 22:15:15.286235,3675,moving,0.21,1.34,-0.04,-0.13222,0.59675,0.07873,0.78754,0.2,1.34,-0.01,-0.09317,0.6894,0.09012,0.71269,345.1,88.1,0.0,0.97,0.26,0.03,0.03,0.0,-1.0,-0.26,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09518,0.68003,0.08972,0.72142,344.97,86.62,0.0,0.96,0.26,0.06,0.06,0.0,-1.0,-0.26,0.97,-0.02,TrackingSpace,0.9980469,3.14,2.03,0.09,-0.13223,0.59678,0.07874,0.78751,2.454774990343045,1.9448077170694322,0.059654598909829645,1.0,0.0,-2.93,-0.6899999999999997,-0.13,-2.244774990343045,-0.6048077170694321,-0.10465459890982964,1.8288822015254667,0.8205307857240562
3485,06/27/2023 22:15:15.299848,3676,moving,0.21,1.34,-0.04,-0.13222,0.59676,0.07872,0.78753,0.2,1.34,-0.01,-0.09317,0.6894,0.09012,0.71269,345.1,88.1,0.0,0.97,0.26,0.03,0.03,0.0,-1.0,-0.26,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09518,0.68003,0.08972,0.72142,344.97,86.62,0.0,0.96,0.26,0.06,0.06,0.0,-1.0,-0.26,0.97,-0.02,TrackingSpace,0.9980469,3.14,2.03,0.09,-0.1322,0.59677,0.07873,0.78752,2.454774990343045,1.9448077170694322,0.059654598909829645,1.0,0.0,-2.93,-0.6899999999999997,-0.13,-2.244774990343045,-0.6048077170694321,-0.10465459890982964,1.8288822015254667,0.8205307857240562
3486,06/27/2023 22:15:15.314080,3677,moving,0.21,1.34,-0.04,-0.13228,0.59677,0.07872,0.78751,0.2,1.34,-0.01,-0.09317,0.6894,0.09012,0.71269,345.1,88.1,0.0,0.97,0.26,0.03,0.03,0.0,-1.0,-0.26,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09518,0.68003,0.08972,0.72142,344.97,86.62,0.0,0.96,0.26,0.06,0.06,0.0,-1.0,-0.26,0.97,-0.02,TrackingSpace,0.9980469,3.14,2.02,0.09,-0.13224,0.59677,0.07872,0.78752,2.454774990343045,1.9448077170694322,0.059654598909829645,1.0,0.0,-2.93,-0.6799999999999999,-0.13,-2.244774990343045,-0.6048077170694321,-0.10465459890982964,2.013743559710638,0.8324948355411605
3487,06/27/2023 22:15:15.327982,3678,moving,0.21,1.34,-0.04,-0.13229,0.59678,0.07874,0.7875,0.2,1.34,-0.01,-0.09101,0.68629,0.08719,0.71632,345.52,87.55,0.0,0.97,0.25,0.04,0.04,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09325,0.6754,0.0867,0.72638,345.37,85.83,0.0,0.97,0.25,0.07,0.07,0.0,-1.0,-0.25,0.97,-0.02,TrackingSpace,0.9980469,3.14,2.01,0.09,-0.13227,0.59678,0.07871,0.78751,2.507716098597648,1.9321948707725898,0.08542787854625039,1.0,0.0,-2.93,-0.6699999999999997,-0.13,-2.297716098597648,-0.5921948707725897,-0.13042787854625038,1.707040913340712,0.31097023935370893
3488,06/27/2023 22:15:15.341801,3679,moving,0.21,1.34,-0.04,-0.13231,0.59679,0.07871,0.78749,0.2,1.34,-0.01,-0.09101,0.68629,0.08719,0.71632,345.52,87.55,0.0,0.97,0.25,0.04,0.04,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09325,0.6754,0.0867,0.72638,345.37,85.83,0.0,0.97,0.25,0.07,0.07,0.0,-1.0,-0.25,0.97,-0.02,TrackingSpace,0.9980469,3.15,2.01,0.09,-0.13227,0.59679,0.07874,0.78749,2.507716098597648,1.9321948707725898,0.08542787854625039,1.0,0.0,-2.94,-0.6699999999999997,-0.13,-2.297716098597648,-0.5921948707725897,-0.13042787854625038,1.7491218103146147,0.3161518647851355
3489,06/27/2023 22:15:15.355529,3680,moving,0.21,1.34,-0.04,-0.13231,0.5968,0.07877,0.78747,0.2,1.34,-0.01,-0.0886,0.68477,0.08445,0.7184,345.94,87.25,0.0,0.97,0.24,0.05,0.05,0.0,-1.0,-0.24,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09048,0.67539,0.08405,0.72705,345.81,85.78,0.0,0.97,0.25,0.07,0.07,0.0,-1.0,-0.24,0.97,-0.02,TrackingSpace,0.9980469,3.15,2.0,0.09,-0.1323,0.5968,0.07874,0.78748,3.110070663067746,2.0725570622164002,0.1345157892584392,1.0,0.0,-2.94,-0.6599999999999999,-0.13,-2.900070663067746,-0.7325570622164002,-0.1795157892584392,1.801436470429359,1.4135711031729608
3490,06/27/2023 22:15:15.369620,3681,moving,0.21,1.34,-0.04,-0.13231,0.59682,0.07881,0.78746,0.2,1.34,-0.01,-0.0886,0.68477,0.08445,0.7184,345.94,87.25,0.0,0.97,0.24,0.05,0.05,0.0,-1.0,-0.24,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09048,0.67539,0.08405,0.72705,345.81,85.78,0.0,0.97,0.25,0.07,0.07,0.0,-1.0,-0.24,0.97,-0.02,TrackingSpace,0.9980469,3.15,2.0,0.09,-0.1323,0.59682,0.07878,0.78747,3.110070663067746,2.0725570622164002,0.1345157892584392,1.0,0.0,-2.94,-0.6599999999999999,-0.13,-2.900070663067746,-0.7325570622164002,-0.1795157892584392,1.801436470429359,1.4135711031729608
3491,06/27/2023 22:15:15.383908,3682,moving,0.21,1.34,-0.04,-0.13232,0.59679,0.07888,0.78747,0.2,1.34,-0.01,-0.0886,0.68477,0.08445,0.7184,345.94,87.25,0.0,0.97,0.24,0.05,0.05,0.0,-1.0,-0.24,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09048,0.67539,0.08405,0.72705,345.81,85.78,0.0,0.97,0.25,0.07,0.07,0.0,-1.0,-0.24,0.97,-0.02,TrackingSpace,0.9980469,3.15,1.99,0.09,-0.13231,0.59682,0.07883,0.78746,3.110070663067746,2.0725570622164002,0.1345157892584392,1.0,0.0,-2.94,-0.6499999999999999,-0.13,-2.900070663067746,-0.7325570622164002,-0.1795157892584392,1.9597041059959304,1.4031928063646188
3492,06/27/2023 22:15:15.397421,3683,moving,0.21,1.34,-0.04,-0.13237,0.59681,0.07888,0.78745,0.2,1.34,-0.01,-0.09005,0.68477,0.08588,0.71805,345.7,87.28,0.0,0.97,0.25,0.05,0.05,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09195,0.67542,0.08546,0.72667,345.58,85.81,0.0,0.97,0.25,0.07,0.07,0.0,-1.0,-0.25,0.97,-0.02,TrackingSpace,0.9980469,3.15,1.99,0.09,-0.13232,0.59682,0.07887,0.78745,3.661262706799607,2.229500697628765,0.168576838748424,1.0,0.0,-2.94,-0.6499999999999999,-0.13,-3.451262706799607,-0.8895006976287647,-0.21357683874842398,2.201811762092943,2.0019598418313342
3493,06/27/2023 22:15:15.411510,3684,moving,0.21,1.34,-0.04,-0.1324,0.59681,0.07892,0.78744,0.2,1.34,-0.01,-0.09005,0.68477,0.08588,0.71805,345.7,87.28,0.0,0.97,0.25,0.05,0.05,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09195,0.67542,0.08546,0.72667,345.58,85.81,0.0,0.97,0.25,0.07,0.07,0.0,-1.0,-0.25,0.97,-0.02,TrackingSpace,0.9980469,3.16,1.98,0.09,-0.13237,0.59681,0.07888,0.78745,3.661262706799607,2.229500697628765,0.168576838748424,1.0,0.0,-2.95,-0.6399999999999999,-0.13,-3.451262706799607,-0.8895006976287647,-0.21357683874842398,2.40984342747658,1.9932593134416796
3494,06/27/2023 22:15:15.425485,3685,moving,0.21,1.34,-0.04,-0.13241,0.59683,0.07889,0.78743,0.2,1.34,-0.01,-0.08978,0.68638,0.086,0.71654,345.72,87.54,0.0,0.97,0.25,0.04,0.04,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09107,0.68008,0.08574,0.72239,345.63,86.54,0.0,0.97,0.25,0.06,0.06,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,3.16,1.97,0.09,-0.1324,0.59682,0.07891,0.78743,3.651885588996307,2.2270839146897696,0.13251345425547437,1.0,0.0,-2.95,-0.6299999999999999,-0.13,-3.441885588996307,-0.8870839146897695,-0.17751345425547438,2.4266507075853103,0.9070264388169984
3495,06/27/2023 22:15:15.439099,3686,moving,0.21,1.34,-0.04,-0.13242,0.59684,0.0788,0.78743,0.2,1.34,-0.01,-0.08978,0.68638,0.086,0.71654,345.72,87.54,0.0,0.97,0.25,0.04,0.04,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09107,0.68008,0.08574,0.72239,345.63,86.54,0.0,0.97,0.25,0.06,0.06,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,3.16,1.97,0.09,-0.1324,0.59684,0.07885,0.78742,3.651885588996307,2.2270839146897696,0.13251345425547437,1.0,0.0,-2.95,-0.6299999999999999,-0.13,-3.441885588996307,-0.8870839146897695,-0.17751345425547438,2.4266507075853103,0.9070264388169984
3496,06/27/2023 22:15:15.453294,3687,moving,0.21,1.34,-0.04,-0.13241,0.59685,0.07882,0.78742,0.2,1.34,-0.01,-0.08979,0.6864,0.08602,0.71652,345.71,87.54,0.0,0.97,0.25,0.04,0.04,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09108,0.68011,0.08575,0.72236,345.63,86.55,0.0,0.97,0.25,0.06,0.06,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,3.16,1.96,0.09,-0.13243,0.59684,0.0788,0.78742,3.651885588996307,2.2270839146897696,0.13251345425547437,1.0,0.0,-2.95,-0.6199999999999999,-0.13,-3.441885588996307,-0.8870839146897695,-0.17751345425547438,2.6098139271853786,0.8954520784904125
3497,06/27/2023 22:15:15.467281,3688,moving,0.21,1.34,-0.04,-0.1324,0.59683,0.07875,0.78744,0.2,1.34,-0.01,-0.08979,0.6864,0.08602,0.71652,345.71,87.54,0.0,0.97,0.25,0.04,0.04,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09108,0.68011,0.08575,0.72236,345.63,86.55,0.0,0.97,0.25,0.06,0.06,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,3.16,1.96,0.09,-0.13241,0.59682,0.07881,0.78744,3.651885588996307,2.2270839146897696,0.13251345425547437,1.0,0.0,-2.95,-0.6199999999999999,-0.13,-3.441885588996307,-0.8870839146897695,-0.17751345425547438,2.6098139271853786,0.8954520784904125
3498,06/27/2023 22:15:15.481200,3689,moving,0.21,1.34,-0.04,-0.13239,0.5968,0.07874,0.78746,0.2,1.34,-0.01,-0.08979,0.6864,0.08602,0.71652,345.71,87.54,0.0,0.97,0.25,0.04,0.04,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.09108,0.68011,0.08575,0.72236,345.63,86.55,0.0,0.97,0.25,0.06,0.06,0.0,-1.0,-0.25,0.97,-0.01,TrackingSpace,0.9980469,3.16,1.95,0.1,-0.13239,0.59682,0.07875,0.78745,3.651885588996307,2.2270839146897696,0.13251345425547437,1.0,0.0,-2.95,-0.6099999999999999,-0.14,-3.441885588996307,-0.8870839146897695,-0.17751345425547438,2.773361117688634,0.5393800268706308
3499,06/27/2023 22:15:15.494934,3690,moving,0.21,1.34,-0.04,-0.13236,0.59679,0.07869,0.78748,0.2,1.34,-0.01,-0.08339,0.68336,0.07904,0.72099,346.8,86.93,0.0,0.97,0.23,0.05,0.05,0.0,-1.0,-0.23,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.08458,0.67707,0.0788,0.72679,346.72,85.94,0.0,0.97,0.23,0.07,0.07,0.0,-1.0,-0.23,0.97,-0.02,TrackingSpace,0.9980469,3.17,1.94,0.1,-0.13237,0.5968,0.07874,0.78747,3.661806198429923,2.1584695109679197,0.1686113906218342,1.0,0.0,-2.96,-0.5999999999999999,-0.14,-3.451806198429923,-0.8184695109679196,-0.2136113906218342,2.037945654404461,1.7280101283713365
3500,06/27/2023 22:15:15.508902,3691,moving,0.21,1.34,-0.04,-0.13233,0.59677,0.07867,0.7875,0.2,1.34,-0.01,-0.08339,0.68336,0.07904,0.72099,346.8,86.93,0.0,0.97,0.23,0.05,0.05,0.0,-1.0,-0.23,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.08458,0.67707,0.0788,0.72679,346.72,85.94,0.0,0.97,0.23,0.07,0.07,0.0,-1.0,-0.23,0.97,-0.02,TrackingSpace,0.9980469,3.17,1.94,0.1,-0.13237,0.59678,0.07868,0.78749,3.661806198429923,2.1584695109679197,0.1686113906218342,1.0,0.0,-2.96,-0.5999999999999999,-0.14,-3.451806198429923,-0.8184695109679196,-0.2136113906218342,2.037945654404461,1.7280101283713365
3501,06/27/2023 22:15:15.522954,3692,moving,0.21,1.34,-0.04,-0.13232,0.59678,0.07863,0.78751,0.2,1.34,-0.01,-0.08335,0.68333,0.07899,0.72102,346.81,86.93,0.0,0.97,0.23,0.05,0.05,0.0,-1.0,-0.23,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.08454,0.67704,0.07875,0.72682,346.73,85.94,0.0,0.97,0.23,0.07,0.07,0.0,-1.0,-0.23,0.97,-0.02,TrackingSpace,0.9980469,3.17,1.93,0.1,-0.13234,0.59678,0.07867,0.7875,3.661806198429923,2.1584695109679197,0.1686113906218342,1.0,0.0,-2.96,-0.5899999999999999,-0.14,-3.451806198429923,-0.8184695109679196,-0.2136113906218342,2.2096902589087377,1.7146375539883327
3502,06/27/2023 22:15:15.536644,3693,moving,0.21,1.34,-0.04,-0.13228,0.59678,0.07861,0.78751,0.2,1.34,-0.01,-0.08335,0.68333,0.07899,0.72102,346.81,86.93,0.0,0.97,0.23,0.05,0.05,0.0,-1.0,-0.23,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.08454,0.67704,0.07875,0.72682,346.73,85.94,0.0,0.97,0.23,0.07,0.07,0.0,-1.0,-0.23,0.97,-0.02,TrackingSpace,0.9980469,3.17,1.92,0.1,-0.13232,0.59678,0.07865,0.7875,3.661806198429923,2.1584695109679197,0.1686113906218342,1.0,0.0,-2.96,-0.5799999999999998,-0.14,-3.451806198429923,-0.8184695109679196,-0.2136113906218342,2.3837782121279556,1.7011583540502497
3503,06/27/2023 22:15:15.551798,3694,moving,0.21,1.34,-0.04,-0.13227,0.5968,0.07858,0.7875,0.2,1.34,-0.01,-0.08335,0.68333,0.07899,0.72102,346.81,86.93,0.0,0.97,0.23,0.05,0.05,0.0,-1.0,-0.23,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.08454,0.67704,0.07875,0.72682,346.73,85.94,0.0,0.97,0.23,0.07,0.07,0.0,-1.0,-0.23,0.97,-0.02,TrackingSpace,0.9980469,3.17,1.92,0.1,-0.13228,0.59678,0.0786,0.78751,3.661806198429923,2.1584695109679197,0.1686113906218342,1.0,0.0,-2.96,-0.5799999999999998,-0.14,-3.451806198429923,-0.8184695109679196,-0.2136113906218342,2.3837782121279556,1.7011583540502497
3504,06/27/2023 22:15:15.564711,3695,moving,0.21,1.34,-0.04,-0.13224,0.59683,0.07853,0.78749,0.2,1.34,-0.01,-0.08159,0.68478,0.0776,0.72,347.07,87.13,0.0,0.97,0.22,0.05,0.05,0.0,-1.0,-0.22,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.08277,0.67851,0.07738,0.7258,346.99,86.14,0.0,0.97,0.23,0.07,0.07,0.0,-1.0,-0.22,0.97,-0.02,TrackingSpace,0.9980469,3.17,1.91,0.1,-0.13227,0.59681,0.07857,0.7875,3.097300889510201,2.0097987275046116,0.13372390149481234,1.0,0.0,-2.96,-0.5699999999999998,-0.14,-2.8873008895102013,-0.6697987275046116,-0.17872390149481232,2.298159141274915,1.047894435476283
3505,06/27/2023 22:15:15.578273,3696,moving,0.21,1.34,-0.04,-0.13227,0.59689,0.07848,0.78745,0.2,1.34,-0.01,-0.08159,0.68478,0.0776,0.72,347.07,87.13,0.0,0.97,0.22,0.05,0.05,0.0,-1.0,-0.22,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.08277,0.67851,0.07738,0.7258,346.99,86.14,0.0,0.97,0.23,0.07,0.07,0.0,-1.0,-0.22,0.97,-0.02,TrackingSpace,0.9980469,3.18,1.91,0.1,-0.13224,0.59684,0.07854,0.78748,3.097300889510201,2.0097987275046116,0.13372390149481234,1.0,0.0,-2.97,-0.5699999999999998,-0.14,-2.8873008895102013,-0.6697987275046116,-0.17872390149481232,2.3347257209918584,1.0515087686941293
3506,06/27/2023 22:15:15.592484,3697,moving,0.21,1.34,-0.04,-0.13225,0.59691,0.07844,0.78743,0.2,1.34,-0.01,-0.08125,0.68637,0.07762,0.71852,347.1,87.38,0.0,0.97,0.22,0.04,0.05,0.0,-1.0,-0.22,0.97,-0.01,TrackingSpace,0.9980469,0.22,1.34,-0.08,-0.08271,0.67864,0.07735,0.72569,347.0,86.16,0.0,0.97,0.23,0.07,0.07,0.0,-1.0,-0.22,0.97,-0.02,TrackingSpace,0.9980469,3.18,1.9,0.1,-0.13225,0.59688,0.07849,0.78746,2.3387030040637313,1.8338319174137152,0.07588146098391488,1.0,0.0,-2.97,-0.5599999999999998,-0.14,-2.1287030040637314,-0.4938319174137151,-0.12088146098391488,2.4347842630927214,0.6458563785812484
