,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Expected Visual Angle_x,Expected Visual Angle_y,Actual Visual Angle_x,Actual Visual Angle_y,Cosine Similarity,Euclidean Error
1589,06/23/2023 21:18:50.390352,2220,static,-0.11,1.05,-0.29,-0.05885,0.6683,0.03036,0.74093,-0.1,1.05,-0.35,-0.05885,0.6683,0.03036,0.74093,-0.11,1.05,-0.32,-0.05885,0.6683,0.03036,0.74093,-0.11,1.05,-0.29,0.06662,0.67517,-0.06145,0.73208,10.4,85.37,0.0,0.98,-0.18,0.08,0.08,0.0,-1.0,0.18,0.98,0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06745,0.6587,-0.05948,0.74702,10.32,82.81,0.0,0.98,-0.18,0.12,0.13,0.0,-0.99,0.18,0.98,0.02,WorldSpace,0.9980469,181.2,-31.29,19.94,-0.05879,0.66824,0.0304,0.741,1.3891841257053872,0.775558017727582,-0.16743352135371525,1.0,0.0,-181.31,32.339999999999996,-20.26,-1.4941841257053872,0.274441982272418,-0.1525664786462847,-1.6820770157007268,2.13045113866333,-1.672550560626207,2.0781696374294474,0.5352600543844602,109.98946025751845
1590,06/23/2023 21:18:50.404485,2221,static,-0.11,1.05,-0.29,-0.05888,0.66838,0.03036,0.74086,-0.1,1.05,-0.35,-0.05888,0.66838,0.03036,0.74086,-0.11,1.05,-0.32,-0.05888,0.66838,0.03036,0.74086,-0.11,1.05,-0.29,0.06664,0.67517,-0.06146,0.73207,10.4,85.37,0.0,0.98,-0.18,0.08,0.08,0.0,-1.0,0.18,0.98,0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06746,0.6587,-0.05949,0.74701,10.32,82.81,0.0,0.98,-0.18,0.12,0.13,0.0,-0.99,0.18,0.98,0.02,WorldSpace,0.9980469,181.2,-31.29,19.9,-0.05881,0.66832,0.03039,0.74092,1.3891841257053872,0.775558017727582,-0.16743352135371525,1.0,0.0,-181.31,32.339999999999996,-20.22,-1.4941841257053872,0.274441982272418,-0.1525664786462847,-1.6818591144988164,2.129562392178601,-1.672550560626207,2.0781696374294474,0.5272426913111135,109.95545731026142
1591,06/23/2023 21:18:50.418565,2222,static,-0.11,1.05,-0.29,-0.05887,0.66841,0.03047,0.74084,-0.1,1.05,-0.35,-0.05887,0.66841,0.03047,0.74084,-0.11,1.05,-0.32,-0.05887,0.66841,0.03047,0.74084,-0.11,1.05,-0.29,0.06388,0.67275,-0.05849,0.73478,9.94,84.95,0.0,0.98,-0.17,0.09,0.09,0.0,-1.0,0.17,0.98,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.0645,0.65912,-0.0569,0.7471,9.87,82.84,0.0,0.98,-0.17,0.12,0.12,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.21,-31.27,19.88,-0.05888,0.66836,0.03038,0.74088,1.8889775598907674,0.7041059334883363,-0.10628525219853109,1.0,0.0,-181.32000000000002,32.32,-20.2,-1.9939775598907674,0.34589406651166377,-0.21371474780146887,-1.6817440907914725,2.129395642138459,-1.677568836102254,2.124246115254874,0.0017987928788869016,109.93469990463682
1592,06/23/2023 21:18:50.432092,2223,static,-0.11,1.05,-0.29,-0.05894,0.66839,0.0306,0.74084,-0.1,1.05,-0.35,-0.05894,0.66839,0.0306,0.74084,-0.11,1.05,-0.32,-0.05894,0.66839,0.0306,0.74084,-0.11,1.05,-0.29,0.06392,0.67281,-0.05854,0.73472,9.94,84.96,0.0,0.98,-0.17,0.09,0.09,0.0,-1.0,0.17,0.98,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06454,0.65918,-0.05695,0.74704,9.88,82.85,0.0,0.98,-0.17,0.12,0.12,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.21,-31.24,19.85,-0.05888,0.66841,0.03048,0.74083,1.8889775598907674,0.7041059334883363,-0.10628525219853109,1.0,0.0,-181.32000000000002,32.29,-20.17,-1.9939775598907674,0.34589406651166377,-0.21371474780146887,-1.6815806627648753,2.1291450644228473,-1.677568836102254,2.124246115254874,0.0023700916349875473,109.92249948437409
1593,06/23/2023 21:18:50.446446,2224,static,-0.11,1.05,-0.29,-0.05898,0.66841,0.03063,0.74081,-0.1,1.05,-0.35,-0.05898,0.66841,0.03063,0.74081,-0.11,1.05,-0.32,-0.05898,0.66841,0.03063,0.74081,-0.11,1.05,-0.29,0.06389,0.6728,-0.0585,0.73473,9.94,84.96,0.0,0.98,-0.17,0.09,0.09,0.0,-1.0,0.17,0.98,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.0645,0.65918,-0.05692,0.74705,9.87,82.85,0.0,0.98,-0.17,0.12,0.12,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.22,-31.2,19.85,-0.05893,0.66841,0.0306,0.74083,1.8889775598907674,0.7041059334883363,-0.10628525219853109,1.0,0.0,-181.33,32.25,-20.17,-1.9939775598907674,0.34589406651166377,-0.21371474780146887,-1.6815746030845955,2.129702176892687,-1.677568836102254,2.124246115254874,0.005021175503327004,109.94025220264686
1594,06/23/2023 21:18:50.460160,2225,static,-0.11,1.05,-0.29,-0.05904,0.66841,0.03069,0.74081,-0.1,1.05,-0.35,-0.05904,0.66841,0.03069,0.74081,-0.11,1.05,-0.32,-0.05904,0.66841,0.03069,0.74081,-0.11,1.05,-0.29,0.06377,0.6729,-0.05841,0.73466,9.92,84.98,0.0,0.98,-0.17,0.09,0.09,0.0,-1.0,0.17,0.99,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06444,0.6578,-0.05665,0.74829,9.84,82.64,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.23,-31.18,19.85,-0.059,0.6684,0.03064,0.74082,1.3916966541997737,0.7903689477408555,-0.15190437683212207,1.0,0.0,-181.34,32.23,-20.17,-1.4966966541997737,0.2596310522591445,-0.16809562316787788,-1.6815685440644705,2.1299811058425107,-1.6826387300736318,2.145370050181844,0.1827346274284322,109.94174018380279
1595,06/23/2023 21:18:50.473813,2226,static,-0.11,1.05,-0.29,-0.05919,0.66841,0.03059,0.74081,-0.1,1.05,-0.35,-0.05919,0.66841,0.03059,0.74081,-0.11,1.05,-0.32,-0.05919,0.66841,0.03059,0.74081,-0.11,1.05,-0.29,0.06376,0.67293,-0.05841,0.73463,9.92,84.98,0.0,0.98,-0.17,0.09,0.09,0.0,-1.0,0.17,0.99,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06444,0.65783,-0.05665,0.74826,9.84,82.64,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.23,-31.16,19.85,-0.05905,0.6684,0.03065,0.74082,1.3916966541997737,0.7903689477408555,-0.15190437683212207,1.0,0.0,-181.34,32.21,-20.17,-1.4966966541997737,0.2596310522591445,-0.16809562316787788,-1.6815685440644705,2.1302602836545037,-1.6826387300736318,2.145370050181844,0.17908254787745087,109.95068879328505
1596,06/23/2023 21:18:50.487443,2227,static,-0.11,1.05,-0.29,-0.0593,0.66841,0.03046,0.7408,-0.1,1.05,-0.35,-0.0593,0.66841,0.03046,0.7408,-0.11,1.05,-0.32,-0.0593,0.66841,0.03046,0.7408,-0.11,1.05,-0.29,0.06646,0.67262,-0.06086,0.73448,10.34,84.97,0.0,0.98,-0.18,0.09,0.09,0.0,-1.0,0.18,0.98,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06725,0.65609,-0.05888,0.74937,10.26,82.41,0.0,0.98,-0.18,0.13,0.13,0.0,-0.99,0.18,0.98,0.02,WorldSpace,0.9980469,181.23,-31.14,19.87,-0.05919,0.66839,0.03056,0.74082,1.3916025382756854,0.7751138195003844,-0.1519152900886268,1.0,0.0,-181.34,32.19,-20.19,-1.4966025382756853,0.27488618049961566,-0.16808470991137314,-1.6816774850205793,2.13098573201936,-1.6826385037459943,2.1196071421391443,0.16520708835144615,109.98355422857652
1597,06/23/2023 21:18:50.501782,2228,static,-0.11,1.05,-0.29,-0.05935,0.6684,0.03032,0.74081,-0.1,1.05,-0.35,-0.05935,0.6684,0.03032,0.74081,-0.11,1.05,-0.32,-0.05935,0.6684,0.03032,0.74081,-0.11,1.05,-0.29,0.06642,0.67265,-0.06083,0.73446,10.33,84.97,0.0,0.98,-0.18,0.09,0.09,0.0,-1.0,0.18,0.98,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06721,0.65612,-0.05885,0.74935,10.25,82.41,0.0,0.98,-0.18,0.13,0.13,0.0,-0.99,0.18,0.98,0.02,WorldSpace,0.9980469,181.23,-31.14,19.88,-0.0593,0.6684,0.03043,0.74081,1.3916025382756854,0.7751138195003844,-0.1519152900886268,1.0,0.0,-181.34,32.19,-20.2,-1.4966025382756853,0.27488618049961566,-0.16808470991137314,-1.6817319545077845,2.131208649189161,-1.6826385037459943,2.1196071421391443,0.16721913740003416,109.99208269741675
1598,06/23/2023 21:18:50.515993,2229,static,-0.11,1.05,-0.29,-0.05932,0.66835,0.03036,0.74085,-0.1,1.05,-0.35,-0.05932,0.66835,0.03036,0.74085,-0.11,1.05,-0.32,-0.05932,0.66835,0.03036,0.74085,-0.11,1.05,-0.29,0.06644,0.67265,-0.06085,0.73446,10.34,84.97,0.0,0.98,-0.18,0.09,0.09,0.0,-1.0,0.18,0.98,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06722,0.65612,-0.05886,0.74935,10.25,82.41,0.0,0.98,-0.18,0.13,0.13,0.0,-0.99,0.18,0.98,0.02,WorldSpace,0.9980469,181.23,-31.15,19.89,-0.05937,0.66839,0.03032,0.74082,1.3916025382756854,0.7751138195003844,-0.1519152900886268,1.0,0.0,-181.34,32.199999999999996,-20.21,-1.4966025382756853,0.27488618049961566,-0.16808470991137314,-1.6817864233340083,2.131291638751251,-1.6826385037459943,2.1196071421391443,0.16740167569683542,109.99612199580311
1599,06/23/2023 21:18:50.529221,2230,static,-0.11,1.05,-0.29,-0.05924,0.66831,0.03044,0.74089,-0.1,1.05,-0.35,-0.05924,0.66831,0.03044,0.74089,-0.11,1.05,-0.32,-0.05924,0.66831,0.03044,0.74089,-0.11,1.05,-0.29,0.0664,0.67261,-0.0608,0.7345,10.33,84.96,0.0,0.98,-0.18,0.09,0.09,0.0,-1.0,0.18,0.98,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06717,0.65608,-0.05881,0.74939,10.24,82.4,0.0,0.98,-0.18,0.13,0.13,0.0,-0.99,0.18,0.98,0.02,WorldSpace,0.9980469,181.22,-31.15,19.91,-0.05931,0.66834,0.03037,0.74086,1.3916025382756854,0.7751138195003844,-0.1519152900886268,1.0,0.0,-181.33,32.199999999999996,-20.23,-1.4966025382756853,0.27488618049961566,-0.16808470991137314,-1.6819014356037747,2.1317371012741213,-1.6826385037459943,2.1196071421391443,0.17131920377084434,110.01332101323185
1600,06/23/2023 21:18:50.543646,2231,static,-0.11,1.05,-0.29,-0.05922,0.66827,0.03048,0.74093,-0.1,1.05,-0.35,-0.05922,0.66827,0.03048,0.74093,-0.11,1.05,-0.32,-0.05922,0.66827,0.03048,0.74093,-0.11,1.05,-0.29,0.06641,0.67261,-0.06081,0.7345,10.33,84.96,0.0,0.98,-0.18,0.09,0.09,0.0,-1.0,0.18,0.98,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06718,0.65608,-0.05881,0.74939,10.25,82.4,0.0,0.98,-0.18,0.13,0.13,0.0,-0.99,0.18,0.98,0.02,WorldSpace,0.9980469,181.22,-31.16,19.92,-0.05923,0.66829,0.03045,0.74091,1.3916025382756854,0.7751138195003844,-0.1519152900886268,1.0,0.0,-181.33,32.21,-20.240000000000002,-1.4966025382756853,0.27488618049961566,-0.16808470991137314,-1.681955905375042,2.1318198460387534,-1.6826385037459943,2.1196071421391443,0.17149834279156717,110.01735244244112
1601,06/23/2023 21:18:50.557446,2232,static,-0.11,1.05,-0.29,-0.05921,0.66823,0.03053,0.74096,-0.1,1.05,-0.35,-0.05921,0.66823,0.03053,0.74096,-0.11,1.05,-0.32,-0.05921,0.66823,0.03053,0.74096,-0.11,1.05,-0.29,0.065,0.67273,-0.05952,0.73462,10.11,84.96,0.0,0.98,-0.18,0.09,0.09,0.0,-1.0,0.17,0.98,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06568,0.65764,-0.05773,0.74824,10.03,82.63,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.98,0.02,WorldSpace,0.9980469,181.22,-31.16,19.93,-0.05922,0.66827,0.03046,0.74093,1.2891437563667054,0.8010631282054288,-0.1634449946711095,1.0,0.0,-181.33,32.21,-20.25,-1.3941437563667054,0.24893687179457125,-0.15655500532889044,-1.6820103744839756,2.1320423915928357,-1.6826225861907393,2.132191211225595,0.008194549485386317,110.0224663509279
1602,06/23/2023 21:18:50.570737,2233,static,-0.11,1.05,-0.29,-0.05923,0.66821,0.03055,0.74098,-0.1,1.05,-0.35,-0.05923,0.66821,0.03055,0.74098,-0.11,1.05,-0.32,-0.05923,0.66821,0.03055,0.74098,-0.11,1.05,-0.29,0.06498,0.67273,-0.05951,0.73462,10.11,84.96,0.0,0.98,-0.18,0.09,0.09,0.0,-1.0,0.17,0.98,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06567,0.65764,-0.05772,0.74824,10.03,82.63,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.98,0.02,WorldSpace,0.9980469,181.22,-31.14,19.95,-0.05922,0.66823,0.03054,0.74096,1.2891437563667054,0.8010631282054288,-0.1634449946711095,1.0,0.0,-181.33,32.19,-20.27,-1.3941437563667054,0.24893687179457125,-0.15655500532889044,-1.6821193107135985,2.1327673238471765,-1.6826225861907393,2.132191211225595,0.015861596372807717,110.0484601220757
1603,06/23/2023 21:18:50.585699,2234,static,-0.11,1.05,-0.29,-0.05926,0.66817,0.03059,0.74101,-0.1,1.05,-0.35,-0.05926,0.66817,0.03059,0.74101,-0.11,1.05,-0.32,-0.05926,0.66817,0.03059,0.74101,-0.11,1.05,-0.29,0.06356,0.67282,-0.0582,0.73477,9.89,84.96,0.0,0.98,-0.17,0.09,0.09,0.0,-1.0,0.17,0.99,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06422,0.65774,-0.05644,0.74838,9.81,82.62,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.22,-31.13,19.96,-0.05924,0.6682,0.03055,0.74099,1.3916966541997737,0.7903689477408555,-0.15190437683212207,1.0,0.0,-181.33,32.18,-20.28,-1.4966966541997737,0.2596310522591445,-0.16809562316787788,-1.6821737778336654,2.1331298796020577,-1.6826387300736318,2.145370050181844,0.15160259262809475,110.0580260195948
1604,06/23/2023 21:18:50.599242,2235,static,-0.11,1.05,-0.29,-0.05931,0.66814,0.03062,0.74104,-0.1,1.05,-0.35,-0.05931,0.66814,0.03062,0.74104,-0.11,1.05,-0.32,-0.05931,0.66814,0.03062,0.74104,-0.11,1.05,-0.29,0.06356,0.67284,-0.0582,0.73475,9.89,84.96,0.0,0.98,-0.17,0.09,0.09,0.0,-1.0,0.17,0.99,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06422,0.65775,-0.05644,0.74837,9.81,82.63,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.23,-31.11,19.97,-0.05925,0.66817,0.03062,0.74101,1.3916966541997737,0.7903689477408555,-0.15190437683212207,1.0,0.0,-181.34,32.16,-20.29,-1.4966966541997737,0.2596310522591445,-0.16809562316787788,-1.6822221501111447,2.1336327867976803,-1.6826387300736318,2.145370050181844,0.14583666789375851,110.07537894969711
1605,06/23/2023 21:18:50.612729,2236,static,-0.11,1.05,-0.29,-0.05932,0.66812,0.03069,0.74105,-0.1,1.05,-0.35,-0.05932,0.66812,0.03069,0.74105,-0.11,1.05,-0.32,-0.05932,0.66812,0.03069,0.74105,-0.11,1.05,-0.29,0.06357,0.6728,-0.05821,0.73478,9.89,84.96,0.0,0.98,-0.17,0.09,0.09,0.0,-1.0,0.17,0.99,0.02,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06423,0.65772,-0.05645,0.7484,9.81,82.62,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.23,-31.09,19.99,-0.05931,0.66813,0.03062,0.74104,1.3916966541997737,0.7903689477408555,-0.15190437683212207,1.0,0.0,-181.34,32.14,-20.31,-1.4966966541997737,0.2596310522591445,-0.16809562316787788,-1.6823310751738414,2.1343583805523334,-1.6826387300736318,2.145370050181844,0.13816874115835093,110.10140834091168
1606,06/23/2023 21:18:50.627125,2237,static,-0.11,1.05,-0.29,-0.05926,0.66809,0.03078,0.74108,-0.1,1.05,-0.35,-0.05926,0.66809,0.03078,0.74108,-0.11,1.05,-0.32,-0.05926,0.66809,0.03078,0.74108,-0.11,1.05,-0.29,0.06338,0.67422,-0.05826,0.7335,9.88,85.18,0.0,0.98,-0.17,0.08,0.08,0.0,-1.0,0.17,0.99,0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06411,0.65768,-0.05633,0.74845,9.79,82.61,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.23,-31.07,19.99,-0.05932,0.66812,0.03071,0.74105,1.091386535934454,0.8424635600930029,-0.1916919033660212,1.0,0.0,-181.34,32.12,-20.31,-1.1963865359344539,0.2075364399069971,-0.12830809663397874,-1.6823310751738414,2.134639520322405,-1.6776343227763852,2.124522420438108,0.05446900551320798,110.116153846955
1607,06/23/2023 21:18:50.640775,2238,static,-0.11,1.05,-0.29,-0.0592,0.66808,0.03086,0.74109,-0.1,1.05,-0.35,-0.0592,0.66808,0.03086,0.74109,-0.11,1.05,-0.32,-0.0592,0.66808,0.03086,0.74109,-0.11,1.05,-0.29,0.06339,0.6742,-0.05826,0.73351,9.88,85.17,0.0,0.98,-0.17,0.08,0.08,0.0,-1.0,0.17,0.99,0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06412,0.65766,-0.05634,0.74847,9.79,82.61,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.23,-31.07,20.0,-0.05925,0.66809,0.03077,0.74108,1.091386535934454,0.8424635600930029,-0.1916919033660212,1.0,0.0,-181.34,32.12,-20.32,-1.1963865359344539,0.2075364399069971,-0.12830809663397874,-1.6823855367087415,2.1348618973771814,-1.6776343227763852,2.124522420438108,0.05646888169088608,110.1246502642883
1608,06/23/2023 21:18:50.654918,2239,static,-0.11,1.05,-0.29,-0.05922,0.66809,0.03084,0.74108,-0.1,1.05,-0.35,-0.05922,0.66809,0.03084,0.74108,-0.11,1.05,-0.32,-0.05922,0.66809,0.03084,0.74108,-0.11,1.05,-0.29,0.06333,0.67415,-0.0582,0.73357,9.87,85.17,0.0,0.98,-0.17,0.08,0.08,0.0,-1.0,0.17,0.99,0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06406,0.65762,-0.05629,0.74851,9.78,82.6,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.23,-31.06,20.0,-0.05922,0.66808,0.03085,0.74109,1.091386535934454,0.8424635600930029,-0.1916919033660212,1.0,0.0,-181.34,32.11,-20.32,-1.1963865359344539,0.2075364399069971,-0.12830809663397874,-1.6823855367087415,2.135002590745302,-1.6776343227763852,2.124522420438108,0.05830446426275725,110.12915673520921
1609,06/23/2023 21:18:50.668634,2240,static,-0.11,1.05,-0.29,-0.05922,0.6681,0.03082,0.74107,-0.1,1.05,-0.35,-0.05922,0.6681,0.03082,0.74107,-0.11,1.05,-0.32,-0.05922,0.6681,0.03082,0.74107,-0.11,1.05,-0.29,0.06332,0.67414,-0.05819,0.73358,9.87,85.17,0.0,0.98,-0.17,0.08,0.08,0.0,-1.0,0.17,0.99,0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06405,0.65762,-0.05628,0.74851,9.78,82.6,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.23,-31.06,20.0,-0.05923,0.66808,0.03084,0.74108,1.091386535934454,0.8424635600930029,-0.1916919033660212,1.0,0.0,-181.34,32.11,-20.32,-1.1963865359344539,0.2075364399069971,-0.12830809663397874,-1.6823855367087415,2.135002590745302,-1.6776343227763852,2.124522420438108,0.05830446426275725,110.12915673520921
1610,06/23/2023 21:18:50.682824,2241,static,-0.11,1.05,-0.29,-0.05922,0.66809,0.03081,0.74108,-0.1,1.05,-0.35,-0.05922,0.66809,0.03081,0.74108,-0.11,1.05,-0.32,-0.05922,0.66809,0.03081,0.74108,-0.11,1.05,-0.29,0.06331,0.67416,-0.05819,0.73356,9.87,85.17,0.0,0.98,-0.17,0.08,0.08,0.0,-1.0,0.17,0.99,0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06405,0.65763,-0.05627,0.7485,9.78,82.61,0.0,0.98,-0.17,0.13,0.13,0.0,-0.99,0.17,0.99,0.02,WorldSpace,0.9980469,181.23,-31.07,20.0,-0.05923,0.66809,0.03082,0.74108,1.091386535934454,0.8424635600930029,-0.1916919033660212,1.0,0.0,-181.34,32.12,-20.32,-1.1963865359344539,0.2075364399069971,-0.12830809663397874,-1.6823855367087415,2.1348618973771814,-1.6776343227763852,2.124522420438108,0.05646888169088608,110.1246502642883
1611,06/23/2023 21:18:50.696732,2242,static,-0.11,1.05,-0.29,-0.05921,0.66812,0.03074,0.74106,-0.1,1.05,-0.35,-0.05921,0.66812,0.03074,0.74106,-0.11,1.05,-0.32,-0.05921,0.66812,0.03074,0.74106,-0.11,1.05,-0.29,0.06461,0.67544,-0.0596,0.73215,10.09,85.39,0.0,0.98,-0.18,0.08,0.08,0.0,-1.0,0.17,0.98,0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06539,0.6589,-0.05767,0.74716,10.0,82.82,0.0,0.98,-0.17,0.12,0.13,0.0,-0.99,0.17,0.98,0.02,WorldSpace,0.9980469,181.23,-31.07,20.0,-0.05922,0.66809,0.03081,0.74108,1.2875960110333073,0.8013396161916222,-0.1778284650022401,1.0,0.0,-181.34,32.12,-20.32,-1.3925960110333073,0.24866038380837785,-0.14217153499775986,-1.6823855367087415,2.1348618973771814,-1.672534855947168,2.090184595634787,0.42627580700214807,110.13443523041671
1612,06/23/2023 21:18:50.710240,2243,static,-0.11,1.05,-0.29,-0.05915,0.66812,0.03069,0.74106,-0.1,1.05,-0.35,-0.05915,0.66812,0.03069,0.74106,-0.11,1.05,-0.32,-0.05915,0.66812,0.03069,0.74106,-0.11,1.05,-0.29,0.06459,0.67545,-0.05959,0.73215,10.08,85.39,0.0,0.98,-0.18,0.08,0.08,0.0,-1.0,0.17,0.98,0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06538,0.65891,-0.05765,0.74715,10.0,82.82,0.0,0.98,-0.17,0.12,0.13,0.0,-0.99,0.17,0.98,0.02,WorldSpace,0.9980469,181.23,-31.09,19.99,-0.0592,0.6681,0.03074,0.74107,1.2875960110333073,0.8013396161916222,-0.1778284650022401,1.0,0.0,-181.34,32.14,-20.31,-1.3925960110333073,0.24866038380837785,-0.14217153499775986,-1.6823310751738414,2.1343583805523334,-1.672534855947168,2.090184595634787,0.420607096891321,110.1169117259312
1613,06/23/2023 21:18:50.724780,2244,static,-0.11,1.05,-0.29,-0.05905,0.66814,0.03061,0.74106,-0.1,1.05,-0.35,-0.05905,0.66814,0.03061,0.74106,-0.11,1.05,-0.32,-0.05905,0.66814,0.03061,0.74106,-0.11,1.05,-0.29,0.06452,0.67686,-0.05976,0.73084,10.09,85.61,0.0,0.98,-0.18,0.08,0.08,0.0,-1.0,0.17,0.98,0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.06538,0.65894,-0.05766,0.74713,10.0,82.82,0.0,0.98,-0.17,0.12,0.12,0.0,-0.99,0.17,0.98,0.02,WorldSpace,0.9980469,181.22,-31.13,19.98,-0.05912,0.66813,0.03068,0.74106,1.2875960110333073,0.8013396161916222,-0.1778284650022401,1.0,0.0,-181.33,32.18,-20.3,-1.3925960110333073,0.24866038380837785,-0.14217153499775986,-1.6822827100827549,2.1335745892276394,-1.672534855947168,2.090184595634787,0.4111764699035672,110.09055396499735
